key,code,name,size,subsize,joint,sch,outdia,india,thick,degree,radius,rating,span,short_span,flange_type,valve_type,remark
16624,astm,flange,10,,bw,5s,273,266.2,3.4,,,300,117.5,,wn,,
16625,astm,flange,10,,bw,5s,273,266.2,3.4,,,400,130.4,,wn,,
16626,astm,flange,10,,bw,5s,273,266.2,3.4,,,600,158.4,,wn,,
16627,astm,flange,10,,bw,5s,273,266.2,3.4,,,900,190.4,,wn,,
16628,astm,flange,10,,bw,5s,273,266.2,3.4,,,1500,260.4,,wn,,
16629,astm,flange,10,,bw,5s,273,266.2,3.4,,,2500,425.4,,wn,,
16630,astm,flange,10,,bw,80s,273,247.6,12.7,,,150,101.5,,wn,,
16631,astm,flange,10,,bw,80s,273,247.6,12.7,,,300,117.5,,wn,,
16632,astm,flange,10,,bw,80s,273,247.6,12.7,,,400,130.4,,wn,,
16633,astm,flange,10,,bw,80s,273,247.6,12.7,,,600,158.4,,wn,,
16634,astm,flange,10,,bw,80s,273,247.6,12.7,,,900,190.4,,wn,,
16635,astm,flange,10,,bw,80s,273,247.6,12.7,,,1500,260.4,,wn,,
16636,astm,flange,10,,bw,80s,273,247.6,12.7,,,2500,425.4,,wn,,
16637,astm,flange,10,,bw,std,273,254.46,9.27,,,150,101.5,,wn,,
16638,astm,flange,10,,bw,std,273,254.46,9.27,,,300,117.5,,wn,,
16639,astm,flange,10,,bw,std,273,254.46,9.27,,,400,130.4,,wn,,
16640,astm,flange,10,,bw,std,273,254.46,9.27,,,600,158.4,,wn,,
16641,astm,flange,10,,bw,std,273,254.46,9.27,,,900,190.4,,wn,,
16642,astm,flange,10,,bw,std,273,254.46,9.27,,,1500,260.4,,wn,,
16643,astm,flange,10,,bw,std,273,254.46,9.27,,,2500,425.4,,wn,,
16644,astm,flange,10,,bw,xs,273,247.6,12.7,,,150,101.5,,wn,,
16645,astm,flange,10,,bw,xs,273,247.6,12.7,,,300,117.5,,wn,,
16646,astm,flange,10,,bw,xs,273,247.6,12.7,,,400,130.4,,wn,,
16647,astm,flange,10,,bw,xs,273,247.6,12.7,,,600,158.4,,wn,,
16648,astm,flange,10,,bw,xs,273,247.6,12.7,,,900,190.4,,wn,,
16649,astm,flange,10,,bw,xs,273,247.6,12.7,,,1500,260.4,,wn,,
16650,astm,flange,10,,bw,xs,273,247.6,12.7,,,2500,425.4,,wn,,
16651,astm,flange,10,,bw,xxs,273,222.2,25.4,,,150,101.5,,wn,,
16652,astm,flange,10,,bw,xxs,273,222.2,25.4,,,300,117.5,,wn,,
16653,astm,flange,10,,bw,xxs,273,222.2,25.4,,,400,130.4,,wn,,
16654,astm,flange,10,,bw,xxs,273,222.2,25.4,,,600,158.4,,wn,,
16655,astm,flange,10,,bw,xxs,273,222.2,25.4,,,900,190.4,,wn,,
16656,astm,flange,10,,bw,xxs,273,222.2,25.4,,,1500,260.4,,wn,,
16657,astm,flange,10,,bw,xxs,273,222.2,25.4,,,2500,425.4,,wn,,
16658,astm,flange,12,,bw,5,323.8,315.88,3.96,,,150,114.5,,wn,,
16659,astm,flange,12,,bw,5,323.8,315.88,3.96,,,300,130.5,,wn,,
16660,astm,flange,12,,bw,5,323.8,315.88,3.96,,,400,143.4,,wn,,
16661,astm,flange,12,,bw,5,323.8,315.88,3.96,,,600,162.4,,wn,,
16662,astm,flange,12,,bw,5,323.8,315.88,3.96,,,900,206.4,,wn,,
16663,astm,flange,12,,bw,5,323.8,315.88,3.96,,,1500,289.4,,wn,,
16664,astm,flange,12,,bw,5,323.8,315.88,3.96,,,2500,470.4,,wn,,
16665,astm,flange,12,,bw,10,323.8,314.66,4.57,,,150,114.5,,wn,,
16666,astm,flange,12,,bw,10,323.8,314.66,4.57,,,300,130.5,,wn,,
16667,astm,flange,12,,bw,10,323.8,314.66,4.57,,,400,143.4,,wn,,
16668,astm,flange,12,,bw,10,323.8,314.66,4.57,,,600,162.4,,wn,,
16669,astm,flange,12,,bw,10,323.8,314.66,4.57,,,900,206.4,,wn,,
16670,astm,flange,12,,bw,10,323.8,314.66,4.57,,,1500,289.4,,wn,,
16671,astm,flange,12,,bw,10,323.8,314.66,4.57,,,2500,470.4,,wn,,
16672,astm,flange,12,,bw,20,323.8,311.1,6.35,,,150,114.5,,wn,,
16673,astm,flange,12,,bw,20,323.8,311.1,6.35,,,300,130.5,,wn,,
16674,astm,flange,12,,bw,20,323.8,311.1,6.35,,,400,143.4,,wn,,
16675,astm,flange,12,,bw,20,323.8,311.1,6.35,,,600,162.4,,wn,,
16676,astm,flange,12,,bw,20,323.8,311.1,6.35,,,900,206.4,,wn,,
16677,astm,flange,12,,bw,20,323.8,311.1,6.35,,,1500,289.4,,wn,,
16678,astm,flange,12,,bw,20,323.8,311.1,6.35,,,2500,470.4,,wn,,
16679,astm,flange,12,,bw,30,323.8,307.04,8.38,,,150,114.5,,wn,,
16680,astm,flange,12,,bw,30,323.8,307.04,8.38,,,300,130.5,,wn,,
16681,astm,flange,12,,bw,30,323.8,307.04,8.38,,,400,143.4,,wn,,
16682,astm,flange,12,,bw,30,323.8,307.04,8.38,,,600,162.4,,wn,,
16683,astm,flange,12,,bw,30,323.8,307.04,8.38,,,900,206.4,,wn,,
16684,astm,flange,12,,bw,30,323.8,307.04,8.38,,,1500,289.4,,wn,,
16685,astm,flange,12,,bw,30,323.8,307.04,8.38,,,2500,470.4,,wn,,
16686,astm,flange,12,,bw,40,323.8,303.18,10.31,,,150,114.5,,wn,,
16687,astm,flange,12,,bw,40,323.8,303.18,10.31,,,300,130.5,,wn,,
16688,astm,flange,12,,bw,40,323.8,303.18,10.31,,,400,143.4,,wn,,
16689,astm,flange,12,,bw,40,323.8,303.18,10.31,,,600,162.4,,wn,,
16690,astm,flange,12,,bw,40,323.8,303.18,10.31,,,900,206.4,,wn,,
16691,astm,flange,12,,bw,40,323.8,303.18,10.31,,,1500,289.4,,wn,,
16692,astm,flange,12,,bw,40,323.8,303.18,10.31,,,2500,470.4,,wn,,
16693,astm,flange,12,,bw,60,323.8,295.26,14.27,,,150,114.5,,wn,,
16694,astm,flange,12,,bw,60,323.8,295.26,14.27,,,300,130.5,,wn,,
16695,astm,flange,12,,bw,60,323.8,295.26,14.27,,,400,143.4,,wn,,
16696,astm,flange,12,,bw,60,323.8,295.26,14.27,,,600,162.4,,wn,,
16697,astm,flange,12,,bw,60,323.8,295.26,14.27,,,900,206.4,,wn,,
16698,astm,flange,12,,bw,60,323.8,295.26,14.27,,,1500,289.4,,wn,,
16699,astm,flange,12,,bw,60,323.8,295.26,14.27,,,2500,470.4,,wn,,
16700,astm,flange,12,,bw,80,323.8,288.84,17.48,,,150,114.5,,wn,,
16701,astm,flange,12,,bw,80,323.8,288.84,17.48,,,300,130.5,,wn,,
16702,astm,flange,12,,bw,80,323.8,288.84,17.48,,,400,143.4,,wn,,
16703,astm,flange,12,,bw,80,323.8,288.84,17.48,,,600,162.4,,wn,,
16704,astm,flange,12,,bw,80,323.8,288.84,17.48,,,900,206.4,,wn,,
16705,astm,flange,12,,bw,80,323.8,288.84,17.48,,,1500,289.4,,wn,,
16706,astm,flange,12,,bw,80,323.8,288.84,17.48,,,2500,470.4,,wn,,
16707,astm,flange,12,,bw,100,323.8,280.92,21.44,,,150,114.5,,wn,,
16708,astm,flange,12,,bw,100,323.8,280.92,21.44,,,300,130.5,,wn,,
16709,astm,flange,12,,bw,100,323.8,280.92,21.44,,,400,143.4,,wn,,
16710,astm,flange,12,,bw,100,323.8,280.92,21.44,,,600,162.4,,wn,,
16711,astm,flange,12,,bw,100,323.8,280.92,21.44,,,900,206.4,,wn,,
16712,astm,flange,12,,bw,100,323.8,280.92,21.44,,,1500,289.4,,wn,,
16713,astm,flange,12,,bw,100,323.8,280.92,21.44,,,2500,470.4,,wn,,
16714,astm,flange,12,,bw,120,323.8,273,25.4,,,150,114.5,,wn,,
16715,astm,flange,12,,bw,120,323.8,273,25.4,,,300,130.5,,wn,,
16716,astm,flange,12,,bw,120,323.8,273,25.4,,,400,143.4,,wn,,
16717,astm,flange,12,,bw,120,323.8,273,25.4,,,600,162.4,,wn,,
16718,astm,flange,12,,bw,120,323.8,273,25.4,,,900,206.4,,wn,,
16719,astm,flange,12,,bw,120,323.8,273,25.4,,,1500,289.4,,wn,,
16720,astm,flange,12,,bw,120,323.8,273,25.4,,,2500,470.4,,wn,,
16721,astm,flange,12,,bw,140,323.8,266.64,28.58,,,150,114.5,,wn,,
16722,astm,flange,12,,bw,140,323.8,266.64,28.58,,,300,130.5,,wn,,
16723,astm,flange,12,,bw,140,323.8,266.64,28.58,,,400,143.4,,wn,,
16724,astm,flange,12,,bw,140,323.8,266.64,28.58,,,600,162.4,,wn,,
16725,astm,flange,12,,bw,140,323.8,266.64,28.58,,,900,206.4,,wn,,
16726,astm,flange,12,,bw,140,323.8,266.64,28.58,,,1500,289.4,,wn,,
16727,astm,flange,12,,bw,140,323.8,266.64,28.58,,,2500,470.4,,wn,,
16728,astm,flange,12,,bw,160,323.8,257.16,33.32,,,150,114.5,,wn,,
16729,astm,flange,12,,bw,160,323.8,257.16,33.32,,,300,130.5,,wn,,
16730,astm,flange,12,,bw,160,323.8,257.16,33.32,,,400,143.4,,wn,,
16731,astm,flange,12,,bw,160,323.8,257.16,33.32,,,600,162.4,,wn,,
16732,astm,flange,12,,bw,160,323.8,257.16,33.32,,,900,206.4,,wn,,
16733,astm,flange,12,,bw,160,323.8,257.16,33.32,,,1500,289.4,,wn,,
16734,astm,flange,12,,bw,160,323.8,257.16,33.32,,,2500,470.4,,wn,,
16735,astm,flange,12,,bw,10s,323.8,314.66,4.57,,,150,114.5,,wn,,
16736,astm,flange,12,,bw,10s,323.8,314.66,4.57,,,300,130.5,,wn,,
16737,astm,flange,12,,bw,10s,323.8,314.66,4.57,,,400,143.4,,wn,,
16738,astm,flange,12,,bw,10s,323.8,314.66,4.57,,,600,162.4,,wn,,
16739,astm,flange,12,,bw,10s,323.8,314.66,4.57,,,900,206.4,,wn,,
16740,astm,flange,12,,bw,10s,323.8,314.66,4.57,,,1500,289.4,,wn,,
16741,astm,flange,12,,bw,10s,323.8,314.66,4.57,,,2500,470.4,,wn,,
16742,astm,flange,12,,bw,40s,323.8,304.74,9.53,,,150,114.5,,wn,,
16743,astm,flange,12,,bw,40s,323.8,304.74,9.53,,,300,130.5,,wn,,
16744,astm,flange,12,,bw,40s,323.8,304.74,9.53,,,400,143.4,,wn,,
16745,astm,flange,12,,bw,40s,323.8,304.74,9.53,,,600,162.4,,wn,,
16746,astm,flange,12,,bw,40s,323.8,304.74,9.53,,,900,206.4,,wn,,
16747,astm,flange,12,,bw,40s,323.8,304.74,9.53,,,1500,289.4,,wn,,
16748,astm,flange,12,,bw,40s,323.8,304.74,9.53,,,2500,470.4,,wn,,
16749,astm,flange,12,,bw,5s,323.8,315.88,3.96,,,150,114.5,,wn,,
16750,astm,flange,12,,bw,5s,323.8,315.88,3.96,,,300,130.5,,wn,,
16751,astm,flange,12,,bw,5s,323.8,315.88,3.96,,,400,143.4,,wn,,
16752,astm,flange,12,,bw,5s,323.8,315.88,3.96,,,600,162.4,,wn,,
16753,astm,flange,12,,bw,5s,323.8,315.88,3.96,,,900,206.4,,wn,,
16754,astm,flange,12,,bw,5s,323.8,315.88,3.96,,,1500,289.4,,wn,,
16755,astm,flange,12,,bw,5s,323.8,315.88,3.96,,,2500,470.4,,wn,,
16756,astm,flange,12,,bw,80s,323.8,298.4,12.7,,,150,114.5,,wn,,
16757,astm,flange,12,,bw,80s,323.8,298.4,12.7,,,300,130.5,,wn,,
16758,astm,flange,12,,bw,80s,323.8,298.4,12.7,,,400,143.4,,wn,,
16759,astm,flange,12,,bw,80s,323.8,298.4,12.7,,,600,162.4,,wn,,
16760,astm,flange,12,,bw,80s,323.8,298.4,12.7,,,900,206.4,,wn,,
16761,astm,flange,12,,bw,80s,323.8,298.4,12.7,,,1500,289.4,,wn,,
16762,astm,flange,12,,bw,80s,323.8,298.4,12.7,,,2500,470.4,,wn,,
16763,astm,flange,12,,bw,std,323.8,304.74,9.53,,,150,114.5,,wn,,
16764,astm,flange,12,,bw,std,323.8,304.74,9.53,,,300,130.5,,wn,,
16765,astm,flange,12,,bw,std,323.8,304.74,9.53,,,400,143.4,,wn,,
16766,astm,flange,12,,bw,std,323.8,304.74,9.53,,,600,162.4,,wn,,
16767,astm,flange,12,,bw,std,323.8,304.74,9.53,,,900,206.4,,wn,,
16768,astm,flange,12,,bw,std,323.8,304.74,9.53,,,1500,289.4,,wn,,
16769,astm,flange,12,,bw,std,323.8,304.74,9.53,,,2500,470.4,,wn,,
16770,astm,flange,12,,bw,xs,323.8,298.4,12.7,,,150,114.5,,wn,,
16771,astm,flange,12,,bw,xs,323.8,298.4,12.7,,,300,130.5,,wn,,
16772,astm,flange,12,,bw,xs,323.8,298.4,12.7,,,400,143.4,,wn,,
16773,astm,flange,12,,bw,xs,323.8,298.4,12.7,,,600,162.4,,wn,,
16774,astm,flange,12,,bw,xs,323.8,298.4,12.7,,,900,206.4,,wn,,
16775,astm,flange,12,,bw,xs,323.8,298.4,12.7,,,1500,289.4,,wn,,
16776,astm,flange,12,,bw,xs,323.8,298.4,12.7,,,2500,470.4,,wn,,
16777,astm,flange,12,,bw,xxs,323.8,273,25.4,,,150,114.5,,wn,,
16778,astm,flange,12,,bw,xxs,323.8,273,25.4,,,300,130.5,,wn,,
16779,astm,flange,12,,bw,xxs,323.8,273,25.4,,,400,143.4,,wn,,
16780,astm,flange,12,,bw,xxs,323.8,273,25.4,,,600,162.4,,wn,,
16781,astm,flange,12,,bw,xxs,323.8,273,25.4,,,900,206.4,,wn,,
16782,astm,flange,12,,bw,xxs,323.8,273,25.4,,,1500,289.4,,wn,,
16783,astm,flange,12,,bw,xxs,323.8,273,25.4,,,2500,470.4,,wn,,
16784,astm,flange,14,,bw,5,355.6,347.68,3.96,,,150,126.5,,wn,,
16785,astm,flange,14,,bw,5,355.6,347.68,3.96,,,300,142.5,,wn,,
16786,astm,flange,14,,bw,5,355.6,347.68,3.96,,,400,155.4,,wn,,
16787,astm,flange,14,,bw,5,355.6,347.68,3.96,,,600,171.4,,wn,,
16788,astm,flange,14,,bw,5,355.6,347.68,3.96,,,900,219.4,,wn,,
16789,astm,flange,14,,bw,5,355.6,347.68,3.96,,,1500,304.4,,wn,,
16790,astm,flange,14,,bw,10,355.6,342.9,6.35,,,150,126.5,,wn,,
16791,astm,flange,14,,bw,10,355.6,342.9,6.35,,,300,142.5,,wn,,
16792,astm,flange,14,,bw,10,355.6,342.9,6.35,,,400,155.4,,wn,,
16793,astm,flange,14,,bw,10,355.6,342.9,6.35,,,600,171.4,,wn,,
16794,astm,flange,14,,bw,10,355.6,342.9,6.35,,,900,219.4,,wn,,
16795,astm,flange,14,,bw,10,355.6,342.9,6.35,,,1500,304.4,,wn,,
16796,astm,flange,14,,bw,20,355.6,339.76,7.92,,,150,126.5,,wn,,
16797,astm,flange,14,,bw,20,355.6,339.76,7.92,,,300,142.5,,wn,,
16798,astm,flange,14,,bw,20,355.6,339.76,7.92,,,400,155.4,,wn,,
16799,astm,flange,14,,bw,20,355.6,339.76,7.92,,,600,171.4,,wn,,
16800,astm,flange,14,,bw,20,355.6,339.76,7.92,,,900,219.4,,wn,,
16801,astm,flange,14,,bw,20,355.6,339.76,7.92,,,1500,304.4,,wn,,
16802,astm,flange,14,,bw,30,355.6,336.54,9.53,,,150,126.5,,wn,,
16803,astm,flange,14,,bw,30,355.6,336.54,9.53,,,300,142.5,,wn,,
16804,astm,flange,14,,bw,30,355.6,336.54,9.53,,,400,155.4,,wn,,
16805,astm,flange,14,,bw,30,355.6,336.54,9.53,,,600,171.4,,wn,,
16806,astm,flange,14,,bw,30,355.6,336.54,9.53,,,900,219.4,,wn,,
16807,astm,flange,14,,bw,30,355.6,336.54,9.53,,,1500,304.4,,wn,,
16808,astm,flange,14,,bw,40,355.6,333.34,11.13,,,150,126.5,,wn,,
16809,astm,flange,14,,bw,40,355.6,333.34,11.13,,,300,142.5,,wn,,
16810,astm,flange,14,,bw,40,355.6,333.34,11.13,,,400,155.4,,wn,,
16811,astm,flange,14,,bw,40,355.6,333.34,11.13,,,600,171.4,,wn,,
16812,astm,flange,14,,bw,40,355.6,333.34,11.13,,,900,219.4,,wn,,
16813,astm,flange,14,,bw,40,355.6,333.34,11.13,,,1500,304.4,,wn,,
16814,astm,flange,14,,bw,60,355.6,325.42,15.09,,,150,126.5,,wn,,
16815,astm,flange,14,,bw,60,355.6,325.42,15.09,,,300,142.5,,wn,,
16816,astm,flange,14,,bw,60,355.6,325.42,15.09,,,400,155.4,,wn,,
16817,astm,flange,14,,bw,60,355.6,325.42,15.09,,,600,171.4,,wn,,
16818,astm,flange,14,,bw,60,355.6,325.42,15.09,,,900,219.4,,wn,,
16819,astm,flange,14,,bw,60,355.6,325.42,15.09,,,1500,304.4,,wn,,
16820,astm,flange,14,,bw,80,355.6,317.5,19.05,,,150,126.5,,wn,,
16821,astm,flange,14,,bw,80,355.6,317.5,19.05,,,300,142.5,,wn,,
16822,astm,flange,14,,bw,80,355.6,317.5,19.05,,,400,155.4,,wn,,
16823,astm,flange,14,,bw,80,355.6,317.5,19.05,,,600,171.4,,wn,,
16824,astm,flange,14,,bw,80,355.6,317.5,19.05,,,900,219.4,,wn,,
16825,astm,flange,14,,bw,80,355.6,317.5,19.05,,,1500,304.4,,wn,,
16826,astm,flange,14,,bw,100,355.6,307.94,23.83,,,150,126.5,,wn,,
16827,astm,flange,14,,bw,100,355.6,307.94,23.83,,,300,142.5,,wn,,
16828,astm,flange,14,,bw,100,355.6,307.94,23.83,,,400,155.4,,wn,,
16829,astm,flange,14,,bw,100,355.6,307.94,23.83,,,600,171.4,,wn,,
16830,astm,flange,14,,bw,100,355.6,307.94,23.83,,,900,219.4,,wn,,
16831,astm,flange,14,,bw,100,355.6,307.94,23.83,,,1500,304.4,,wn,,
16832,astm,flange,14,,bw,120,355.6,300.02,27.79,,,150,126.5,,wn,,
16833,astm,flange,14,,bw,120,355.6,300.02,27.79,,,300,142.5,,wn,,
16834,astm,flange,14,,bw,120,355.6,300.02,27.79,,,400,155.4,,wn,,
16835,astm,flange,14,,bw,120,355.6,300.02,27.79,,,600,171.4,,wn,,
16836,astm,flange,14,,bw,120,355.6,300.02,27.79,,,900,219.4,,wn,,
16837,astm,flange,14,,bw,120,355.6,300.02,27.79,,,1500,304.4,,wn,,
16838,astm,flange,14,,bw,140,355.6,292.1,31.75,,,150,126.5,,wn,,
16839,astm,flange,14,,bw,140,355.6,292.1,31.75,,,300,142.5,,wn,,
16840,astm,flange,14,,bw,140,355.6,292.1,31.75,,,400,155.4,,wn,,
16841,astm,flange,14,,bw,140,355.6,292.1,31.75,,,600,171.4,,wn,,
16842,astm,flange,14,,bw,140,355.6,292.1,31.75,,,900,219.4,,wn,,
16843,astm,flange,14,,bw,140,355.6,292.1,31.75,,,1500,304.4,,wn,,
16844,astm,flange,14,,bw,160,355.6,284.18,35.71,,,150,126.5,,wn,,
16845,astm,flange,14,,bw,160,355.6,284.18,35.71,,,300,142.5,,wn,,
16846,astm,flange,14,,bw,160,355.6,284.18,35.71,,,400,155.4,,wn,,
16847,astm,flange,14,,bw,160,355.6,284.18,35.71,,,600,171.4,,wn,,
16848,astm,flange,14,,bw,160,355.6,284.18,35.71,,,900,219.4,,wn,,
16849,astm,flange,14,,bw,160,355.6,284.18,35.71,,,1500,304.4,,wn,,
16850,astm,flange,14,,bw,10s,355.6,346.04,4.78,,,150,126.5,,wn,,
16851,astm,flange,14,,bw,10s,355.6,346.04,4.78,,,300,142.5,,wn,,
16852,astm,flange,14,,bw,10s,355.6,346.04,4.78,,,400,155.4,,wn,,
16853,astm,flange,14,,bw,10s,355.6,346.04,4.78,,,600,171.4,,wn,,
16854,astm,flange,14,,bw,10s,355.6,346.04,4.78,,,900,219.4,,wn,,
16855,astm,flange,14,,bw,10s,355.6,346.04,4.78,,,1500,304.4,,wn,,
16856,astm,flange,14,,bw,40s,355.6,336.54,9.53,,,150,126.5,,wn,,
16857,astm,flange,14,,bw,40s,355.6,336.54,9.53,,,300,142.5,,wn,,
16858,astm,flange,14,,bw,40s,355.6,336.54,9.53,,,400,155.4,,wn,,
16859,astm,flange,14,,bw,40s,355.6,336.54,9.53,,,600,171.4,,wn,,
16860,astm,flange,14,,bw,40s,355.6,336.54,9.53,,,900,219.4,,wn,,
16861,astm,flange,14,,bw,40s,355.6,336.54,9.53,,,1500,304.4,,wn,,
16862,astm,flange,14,,bw,5s,355.6,347.68,3.96,,,150,126.5,,wn,,
16863,astm,flange,14,,bw,5s,355.6,347.68,3.96,,,300,142.5,,wn,,
16864,astm,flange,14,,bw,5s,355.6,347.68,3.96,,,400,155.4,,wn,,
16865,astm,flange,14,,bw,5s,355.6,347.68,3.96,,,600,171.4,,wn,,
16866,astm,flange,14,,bw,5s,355.6,347.68,3.96,,,900,219.4,,wn,,
16867,astm,flange,14,,bw,5s,355.6,347.68,3.96,,,1500,304.4,,wn,,
16868,astm,flange,14,,bw,80s,355.6,330.2,12.7,,,150,126.5,,wn,,
16869,astm,flange,14,,bw,80s,355.6,330.2,12.7,,,300,142.5,,wn,,
16870,astm,flange,14,,bw,80s,355.6,330.2,12.7,,,400,155.4,,wn,,
16871,astm,flange,14,,bw,80s,355.6,330.2,12.7,,,600,171.4,,wn,,
16872,astm,flange,14,,bw,80s,355.6,330.2,12.7,,,900,219.4,,wn,,
16873,astm,flange,14,,bw,80s,355.6,330.2,12.7,,,1500,304.4,,wn,,
16874,astm,flange,14,,bw,std,355.6,336.54,9.53,,,150,126.5,,wn,,
16875,astm,flange,14,,bw,std,355.6,336.54,9.53,,,300,142.5,,wn,,
16876,astm,flange,14,,bw,std,355.6,336.54,9.53,,,400,155.4,,wn,,
16877,astm,flange,14,,bw,std,355.6,336.54,9.53,,,600,171.4,,wn,,
16878,astm,flange,14,,bw,std,355.6,336.54,9.53,,,900,219.4,,wn,,
16879,astm,flange,14,,bw,std,355.6,336.54,9.53,,,1500,304.4,,wn,,
16880,astm,flange,14,,bw,xs,355.6,330.2,12.7,,,150,126.5,,wn,,
16881,astm,flange,14,,bw,xs,355.6,330.2,12.7,,,300,142.5,,wn,,
16882,astm,flange,14,,bw,xs,355.6,330.2,12.7,,,400,155.4,,wn,,
16883,astm,flange,14,,bw,xs,355.6,330.2,12.7,,,600,171.4,,wn,,
16884,astm,flange,14,,bw,xs,355.6,330.2,12.7,,,900,219.4,,wn,,
16885,astm,flange,14,,bw,xs,355.6,330.2,12.7,,,1500,304.4,,wn,,
16886,astm,flange,16,,bw,5,406.4,398.02,4.19,,,150,126.5,,wn,,
16887,astm,flange,16,,bw,5,406.4,398.02,4.19,,,300,145.5,,wn,,
16888,astm,flange,16,,bw,5,406.4,398.02,4.19,,,400,158.4,,wn,,
16889,astm,flange,16,,bw,5,406.4,398.02,4.19,,,600,184.4,,wn,,
16890,astm,flange,16,,bw,5,406.4,398.02,4.19,,,900,222.4,,wn,,
16891,astm,flange,16,,bw,5,406.4,398.02,4.19,,,1500,317.4,,wn,,
16892,astm,flange,16,,bw,10,406.4,393.7,6.35,,,150,126.5,,wn,,
16893,astm,flange,16,,bw,10,406.4,393.7,6.35,,,300,145.5,,wn,,
16894,astm,flange,16,,bw,10,406.4,393.7,6.35,,,400,158.4,,wn,,
16895,astm,flange,16,,bw,10,406.4,393.7,6.35,,,600,184.4,,wn,,
16896,astm,flange,16,,bw,10,406.4,393.7,6.35,,,900,222.4,,wn,,
16897,astm,flange,16,,bw,10,406.4,393.7,6.35,,,1500,317.4,,wn,,
16898,astm,flange,16,,bw,20,406.4,390.56,7.92,,,150,126.5,,wn,,
16899,astm,flange,16,,bw,20,406.4,390.56,7.92,,,300,145.5,,wn,,
16900,astm,flange,16,,bw,20,406.4,390.56,7.92,,,400,158.4,,wn,,
16901,astm,flange,16,,bw,20,406.4,390.56,7.92,,,600,184.4,,wn,,
16902,astm,flange,16,,bw,20,406.4,390.56,7.92,,,900,222.4,,wn,,
16903,astm,flange,16,,bw,20,406.4,390.56,7.92,,,1500,317.4,,wn,,
16904,astm,flange,16,,bw,30,406.4,387.34,9.53,,,150,126.5,,wn,,
16905,astm,flange,16,,bw,30,406.4,387.34,9.53,,,300,145.5,,wn,,
16906,astm,flange,16,,bw,30,406.4,387.34,9.53,,,400,158.4,,wn,,
16907,astm,flange,16,,bw,30,406.4,387.34,9.53,,,600,184.4,,wn,,
16908,astm,flange,16,,bw,30,406.4,387.34,9.53,,,900,222.4,,wn,,
16909,astm,flange,16,,bw,30,406.4,387.34,9.53,,,1500,317.4,,wn,,
16910,astm,flange,16,,bw,40,406.4,381,12.7,,,150,126.5,,wn,,
16911,astm,flange,16,,bw,40,406.4,381,12.7,,,300,145.5,,wn,,
16912,astm,flange,16,,bw,40,406.4,381,12.7,,,400,158.4,,wn,,
16913,astm,flange,16,,bw,40,406.4,381,12.7,,,600,184.4,,wn,,
16914,astm,flange,16,,bw,40,406.4,381,12.7,,,900,222.4,,wn,,
16915,astm,flange,16,,bw,40,406.4,381,12.7,,,1500,317.4,,wn,,
16916,astm,flange,16,,bw,60,406.4,373.08,16.66,,,150,126.5,,wn,,
16917,astm,flange,16,,bw,60,406.4,373.08,16.66,,,300,145.5,,wn,,
16918,astm,flange,16,,bw,60,406.4,373.08,16.66,,,400,158.4,,wn,,
16919,astm,flange,16,,bw,60,406.4,373.08,16.66,,,600,184.4,,wn,,
16920,astm,flange,16,,bw,60,406.4,373.08,16.66,,,900,222.4,,wn,,
16921,astm,flange,16,,bw,60,406.4,373.08,16.66,,,1500,317.4,,wn,,
16922,astm,flange,16,,bw,80,406.4,363.52,21.44,,,150,126.5,,wn,,
16923,astm,flange,16,,bw,80,406.4,363.52,21.44,,,300,145.5,,wn,,
16924,astm,flange,16,,bw,80,406.4,363.52,21.44,,,400,158.4,,wn,,
16925,astm,flange,16,,bw,80,406.4,363.52,21.44,,,600,184.4,,wn,,
16926,astm,flange,16,,bw,80,406.4,363.52,21.44,,,900,222.4,,wn,,
16927,astm,flange,16,,bw,80,406.4,363.52,21.44,,,1500,317.4,,wn,,
16928,astm,flange,16,,bw,100,406.4,354.02,26.19,,,150,126.5,,wn,,
16929,astm,flange,16,,bw,100,406.4,354.02,26.19,,,300,145.5,,wn,,
16930,astm,flange,16,,bw,100,406.4,354.02,26.19,,,400,158.4,,wn,,
16931,astm,flange,16,,bw,100,406.4,354.02,26.19,,,600,184.4,,wn,,
16932,astm,flange,16,,bw,100,406.4,354.02,26.19,,,900,222.4,,wn,,
16933,astm,flange,16,,bw,100,406.4,354.02,26.19,,,1500,317.4,,wn,,
16934,astm,flange,16,,bw,120,406.4,344.48,30.96,,,150,126.5,,wn,,
16935,astm,flange,16,,bw,120,406.4,344.48,30.96,,,300,145.5,,wn,,
16936,astm,flange,16,,bw,120,406.4,344.48,30.96,,,400,158.4,,wn,,
16937,astm,flange,16,,bw,120,406.4,344.48,30.96,,,600,184.4,,wn,,
16938,astm,flange,16,,bw,120,406.4,344.48,30.96,,,900,222.4,,wn,,
16939,astm,flange,16,,bw,120,406.4,344.48,30.96,,,1500,317.4,,wn,,
16940,astm,flange,16,,bw,140,406.4,333.34,36.53,,,150,126.5,,wn,,
16941,astm,flange,16,,bw,140,406.4,333.34,36.53,,,300,145.5,,wn,,
16942,astm,flange,16,,bw,140,406.4,333.34,36.53,,,400,158.4,,wn,,
16943,astm,flange,16,,bw,140,406.4,333.34,36.53,,,600,184.4,,wn,,
16944,astm,flange,16,,bw,140,406.4,333.34,36.53,,,900,222.4,,wn,,
16945,astm,flange,16,,bw,140,406.4,333.34,36.53,,,1500,317.4,,wn,,
